time,x,y
56.596,-2.4501230848766724,4.9263806432819
56.646,-2.4751074149664642,4.927288809690087
56.697,-2.5000919246146096,4.928197446799984
56.746,-2.525075981058812,4.92910616704752
56.796,-2.5500605183851373,4.930014899676131
56.847,-2.57504485084042,4.930923343097999
56.896,-2.6000298078804773,4.931831658306315
56.946,-2.6250149841256496,4.932740076339699
56.997,-2.649999472258938,4.933649047987288
57.046,-2.6749842621025732,4.934557845200138
57.097,-2.6999694677722226,4.935466522998053
57.146,-2.7249541888136193,4.936375035504078
57.196,-2.7499386279250815,4.937283372302048
57.246,-2.774923687158704,4.938191792998983
57.296,-2.7999086129424042,4.93910033085553
57.346,-2.8248927702001567,4.940008979794978
57.396,-2.8498755731813468,4.940917855703214
57.446,-2.8748602442833504,4.941826523688684
57.497,-2.8998449214690476,4.942734726713853
57.546,-2.9248299884304902,4.943643026278046
57.597,-2.9498147658971132,4.944551756308506
57.646,-2.9747994398289235,4.945460579565735
57.696,-2.999784224641558,4.946369287061223
57.746,-3.0247694013643707,4.947277865425989
57.797,-3.0497540380610855,4.948186282843193
57.846,-3.0747387334422847,4.949094591464805
57.896,-3.099722949249193,4.950002756038167
57.946,-3.124707475373546,4.950911352599077
57.996,-3.1496910097983637,4.951819937672479
58.046,-3.1746752517513666,4.952728377113952
58.097,-3.1996601827935875,4.953636899181339
58.146,-3.224644870208016,4.9545451343412585
58.196,-3.2496299721654656,4.955453534888911
58.246,-3.274614507843544,4.9563624746526465
58.296,-3.299599228492744,4.9572712911349885
58.347,-3.324584401356428,4.958179990233424
58.396,-3.3495691815579782,4.9590885270694685
58.446,-3.3745536495547093,4.959996878926041
58.497,-3.3995385591892546,4.9609050468943225
58.547,-3.4245229673115234,4.961813537349638
58.596,-3.4495073980595636,4.962722218131957
58.646,-3.474490835099861,4.963631299417167
58.697,-3.49947555119481,4.964539828559183
58.746,-3.52446022375293,4.965448141895841
58.796,-3.5494452935454364,4.966356427386648
58.846,-3.5744300509115643,4.967265119051782
58.897,-3.5994146814534815,4.968173991625599
